,CBSA,Title,MetroMicro,Pop2018,COVIDEnd,AttackRate,r,dataset,remove_deaths,filtering
2112,21340,"El Paso, TX",Metropolitan Statistical Area,845553,40,0.25557368408619463,0.9813220461931161,USAFacts,True,None
2113,21380,"Emporia, KS",Micropolitan Statistical Area,36035,9,,,USAFacts,True,None
2114,21420,"Enid, OK",Metropolitan Statistical Area,60913,2,,,USAFacts,True,None
2115,21460,"Enterprise, AL",Micropolitan Statistical Area,51909,0,,,USAFacts,True,None
2116,21500,"Erie, PA",Metropolitan Statistical Area,272061,13,,,USAFacts,True,None
2117,21540,"Escanaba, MI",Micropolitan Statistical Area,35857,1,,,USAFacts,True,None
2118,21580,"Española, NM",Micropolitan Statistical Area,39006,3,,,USAFacts,True,None
2119,21640,"Eufaula, AL-GA",Micropolitan Statistical Area,27160,0,,,USAFacts,True,None
2120,21660,"Eugene-Springfield, OR",Metropolitan Statistical Area,379611,11,,,USAFacts,True,None
2121,21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,136373,21,0.22821841951920663,0.8878164689780572,USAFacts,True,None
2122,21740,"Evanston, WY",Micropolitan Statistical Area,20299,0,,,USAFacts,True,None
2123,21780,"Evansville, IN-KY",Metropolitan Statistical Area,314672,31,,,USAFacts,True,None
2124,21820,"Fairbanks, AK",Metropolitan Statistical Area,98971,30,,,USAFacts,True,None
2125,21840,"Fairfield, IA",Micropolitan Statistical Area,18381,0,,,USAFacts,True,None
2126,21860,"Fairmont, MN",Micropolitan Statistical Area,19785,21,,,USAFacts,True,None
2127,21900,"Fairmont, WV",Micropolitan Statistical Area,56097,4,,,USAFacts,True,None
2128,21980,"Fallon, NV",Micropolitan Statistical Area,24440,0,,,USAFacts,True,None
2129,22020,"Fargo, ND-MN",Metropolitan Statistical Area,245471,26,,,USAFacts,True,None
2130,22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,66523,3,,,USAFacts,True,None
2131,22100,"Farmington, MO",Micropolitan Statistical Area,66692,3,,,USAFacts,True,None
2132,22140,"Farmington, NM",Metropolitan Statistical Area,125043,27,,,USAFacts,True,None
2133,22180,"Fayetteville, NC",Metropolitan Statistical Area,521308,32,0.17953799814955243,0.9851901378386116,USAFacts,True,None
2134,22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,526050,56,,,USAFacts,True,None
2135,22260,"Fergus Falls, MN",Micropolitan Statistical Area,58812,1,,,USAFacts,True,None
2136,22280,"Fernley, NV",Micropolitan Statistical Area,55808,1,,,USAFacts,True,None
2137,22300,"Findlay, OH",Micropolitan Statistical Area,75930,3,,,USAFacts,True,None
2138,22340,"Fitzgerald, GA",Micropolitan Statistical Area,16787,3,,,USAFacts,True,None
2139,22380,"Flagstaff, AZ",Metropolitan Statistical Area,142854,69,,,USAFacts,True,None
2140,22420,"Flint, MI",Metropolitan Statistical Area,406892,143,,,USAFacts,True,None
2141,22500,"Florence, SC",Metropolitan Statistical Area,204961,23,,,USAFacts,True,None
2142,22520,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,147149,15,,,USAFacts,True,None
2143,22540,"Fond du Lac, WI",Metropolitan Statistical Area,103066,19,0.05088483481315321,0.8998488751636703,USAFacts,True,None
2144,22580,"Forest City, NC",Micropolitan Statistical Area,66826,1,,,USAFacts,True,None
2145,22620,"Forrest City, AR",Micropolitan Statistical Area,25439,1,,,USAFacts,True,None
2146,22660,"Fort Collins, CO",Metropolitan Statistical Area,350518,88,0.32938314367012356,0.9609775805027285,USAFacts,True,None
2147,22700,"Fort Dodge, IA",Micropolitan Statistical Area,36277,1,,,USAFacts,True,None
2148,22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,52014,6,,,USAFacts,True,None
2149,22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,58741,0,,,USAFacts,True,None
2150,22820,"Fort Morgan, CO",Micropolitan Statistical Area,28558,4,,,USAFacts,True,None
2151,22840,"Fort Payne, AL",Micropolitan Statistical Area,71385,4,,,USAFacts,True,None
2152,22860,"Fort Polk South, LA",Micropolitan Statistical Area,48860,3,,,USAFacts,True,None
2153,22900,"Fort Smith, AR-OK",Metropolitan Statistical Area,250148,9,,,USAFacts,True,None
2154,23060,"Fort Wayne, IN",Metropolitan Statistical Area,409425,28,,,USAFacts,True,None
2155,23140,"Frankfort, IN",Micropolitan Statistical Area,32250,1,,,USAFacts,True,None
2156,23180,"Frankfort, KY",Micropolitan Statistical Area,73478,5,,,USAFacts,True,None
2157,23240,"Fredericksburg, TX",Micropolitan Statistical Area,26804,0,,,USAFacts,True,None
2158,23300,"Freeport, IL",Micropolitan Statistical Area,44753,3,,,USAFacts,True,None
2159,23340,"Fremont, NE",Micropolitan Statistical Area,36791,3,,,USAFacts,True,None
2160,23380,"Fremont, OH",Micropolitan Statistical Area,58799,3,,,USAFacts,True,None
2161,23420,"Fresno, CA",Metropolitan Statistical Area,994400,53,0.2379971543791912,0.9834677752033075,USAFacts,True,None
2162,23460,"Gadsden, AL",Metropolitan Statistical Area,102501,6,,,USAFacts,True,None
2163,23500,"Gaffney, SC",Micropolitan Statistical Area,57078,0,,,USAFacts,True,None
2164,23540,"Gainesville, FL",Metropolitan Statistical Area,328982,82,0.2747812182401527,0.9371085629627974,USAFacts,True,None
2165,23580,"Gainesville, GA",Metropolitan Statistical Area,202148,34,,,USAFacts,True,None
2166,23620,"Gainesville, TX",Micropolitan Statistical Area,40574,0,,,USAFacts,True,None
2167,23660,"Galesburg, IL",Micropolitan Statistical Area,50112,1,,,USAFacts,True,None
2168,23700,"Gallup, NM",Micropolitan Statistical Area,72290,12,,,USAFacts,True,None
2169,23780,"Garden City, KS",Micropolitan Statistical Area,40554,1,,,USAFacts,True,None
2170,23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,48467,5,,,USAFacts,True,None
2171,23860,"Georgetown, SC",Micropolitan Statistical Area,62249,11,,,USAFacts,True,None
2172,23900,"Gettysburg, PA",Metropolitan Statistical Area,102811,8,,,USAFacts,True,None
2173,23940,"Gillette, WY",Micropolitan Statistical Area,60557,1,,,USAFacts,True,None
2174,23980,"Glasgow, KY",Micropolitan Statistical Area,54206,3,,,USAFacts,True,None
2175,24020,"Glens Falls, NY",Metropolitan Statistical Area,125462,25,,,USAFacts,True,None
2176,24060,"Glenwood Springs, CO",Micropolitan Statistical Area,77720,57,0.10770874074067703,0.9895598531325793,USAFacts,True,None
2177,24100,"Gloversville, NY",Micropolitan Statistical Area,53591,1,,,USAFacts,True,None
2178,24140,"Goldsboro, NC",Metropolitan Statistical Area,123248,4,0.07565043158084583,0.7409488812621274,USAFacts,True,None
2179,24180,"Granbury, TX",Micropolitan Statistical Area,60537,3,,,USAFacts,True,None
2180,24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,102299,2,,,USAFacts,True,None
2181,24260,"Grand Island, NE",Metropolitan Statistical Area,75808,5,,,USAFacts,True,None
2182,24300,"Grand Junction, CO",Metropolitan Statistical Area,153207,12,0.18131594697829342,0.9360081254028577,USAFacts,True,None
2183,24330,"Grand Rapids, MN",Micropolitan Statistical Area,45108,1,,,USAFacts,True,None
2184,24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,1072458,131,0.22083314052142833,0.9850275644041284,USAFacts,True,None
2185,24380,"Grants, NM",Micropolitan Statistical Area,26746,2,,,USAFacts,True,None
2186,24420,"Grants Pass, OR",Metropolitan Statistical Area,87393,10,,,USAFacts,True,None
2187,24460,"Great Bend, KS",Micropolitan Statistical Area,26111,0,,,USAFacts,True,None
2188,24500,"Great Falls, MT",Metropolitan Statistical Area,81643,7,,,USAFacts,True,None
2189,24540,"Greeley, CO",Metropolitan Statistical Area,314305,205,0.2951782331242724,0.9785529624174019,USAFacts,True,None
2190,24580,"Green Bay, WI",Metropolitan Statistical Area,321591,7,,,USAFacts,True,None
2191,24620,"Greeneville, TN",Micropolitan Statistical Area,69087,12,,,USAFacts,True,None
2192,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,767711,60,,,USAFacts,True,None
2193,24700,"Greensburg, IN",Micropolitan Statistical Area,26794,42,,,USAFacts,True,None
2194,24740,"Greenville, MS",Micropolitan Statistical Area,45063,18,,,USAFacts,True,None
2195,24780,"Greenville, NC",Metropolitan Statistical Area,179914,16,,,USAFacts,True,None
2196,24820,"Greenville, OH",Micropolitan Statistical Area,51323,12,,,USAFacts,True,None
2197,24860,"Greenville-Anderson, SC",Metropolitan Statistical Area,906626,133,,,USAFacts,True,None
2198,24900,"Greenwood, MS",Micropolitan Statistical Area,38830,18,0.17899342043106647,0.9261418236578692,USAFacts,True,None
2199,24940,"Greenwood, SC",Micropolitan Statistical Area,70741,3,,,USAFacts,True,None
2200,24980,"Grenada, MS",Micropolitan Statistical Area,21055,3,,,USAFacts,True,None
2201,25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,415978,96,,,USAFacts,True,None
2202,25100,"Guymon, OK",Micropolitan Statistical Area,20455,1,,,USAFacts,True,None
2203,25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,285836,22,,,USAFacts,True,None
2204,25200,"Hailey, ID",Micropolitan Statistical Area,23728,146,,,USAFacts,True,None
2205,25220,"Hammond, LA",Metropolitan Statistical Area,133777,18,,,USAFacts,True,None
2206,25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,151366,2,,,USAFacts,True,None
2207,25300,"Hannibal, MO",Micropolitan Statistical Area,38804,1,,,USAFacts,True,None
2208,25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,574659,60,0.16586358094034018,0.972840863004674,USAFacts,True,None
2209,25460,"Harrison, AR",Micropolitan Statistical Area,45285,2,,,USAFacts,True,None
2210,25500,"Harrisonburg, VA",Metropolitan Statistical Area,135277,11,0.17722663263035798,0.9381540650766221,USAFacts,True,None
2211,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,1206300,422,0.35287800968244215,0.9746019966634935,USAFacts,True,None
2212,25580,"Hastings, NE",Micropolitan Statistical Area,31511,3,,,USAFacts,True,None
2213,25620,"Hattiesburg, MS",Metropolitan Statistical Area,168267,29,0.16689406695547557,0.9727454793505764,USAFacts,True,None
2214,25700,"Hays, KS",Micropolitan Statistical Area,28710,0,,,USAFacts,True,None
2215,25720,"Heber, UT",Micropolitan Statistical Area,75173,220,0.28137877556448937,0.9402419317583477,USAFacts,True,None
2216,25740,"Helena, MT",Micropolitan Statistical Area,80797,13,,,USAFacts,True,None
2217,25760,"Helena-West Helena, AR",Micropolitan Statistical Area,18029,0,,,USAFacts,True,None
2218,25780,"Henderson, NC",Micropolitan Statistical Area,44582,3,,,USAFacts,True,None
2219,25820,"Hereford, TX",Micropolitan Statistical Area,18760,2,,,USAFacts,True,None
2220,25840,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,88888,5,0.055656473706267105,0.740907689944788,USAFacts,True,None
2221,25860,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,368416,23,,,USAFacts,True,None
2222,25880,"Hillsdale, MI",Micropolitan Statistical Area,45749,11,,,USAFacts,True,None
2223,25900,"Hilo, HI",Micropolitan Statistical Area,200983,15,,,USAFacts,True,None
2224,25940,"Hilton Head Island-Bluffton, SC",Metropolitan Statistical Area,217686,76,0.2123226354135717,0.9917684017664002,USAFacts,True,None
2225,25980,"Hinesville, GA",Metropolitan Statistical Area,80495,5,,,USAFacts,True,None
2226,26020,"Hobbs, NM",Micropolitan Statistical Area,69611,2,,,USAFacts,True,None
2227,26090,"Holland, MI",Micropolitan Statistical Area,117327,2,,,USAFacts,True,None
2228,26140,"Homosassa Springs, FL",Metropolitan Statistical Area,147929,15,0.16682643678345244,0.8758147765059483,USAFacts,True,None
2229,26220,"Hood River, OR",Micropolitan Statistical Area,23428,2,,,USAFacts,True,None
2230,26260,"Hope, AR",Micropolitan Statistical Area,30067,2,,,USAFacts,True,None
2231,26300,"Hot Springs, AR",Metropolitan Statistical Area,99154,31,,,USAFacts,True,None
2232,26340,"Houghton, MI",Micropolitan Statistical Area,38332,1,,,USAFacts,True,None
2233,26380,"Houma-Thibodaux, LA",Metropolitan Statistical Area,209136,82,0.24140284227565337,0.9673747809665705,USAFacts,True,None
2234,26420,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,6997384,871,0.2551109892338372,0.9745729470445731,USAFacts,True,None
2235,26460,"Hudson, NY",Micropolitan Statistical Area,59916,25,,,USAFacts,True,None
2236,26500,"Huntingdon, PA",Micropolitan Statistical Area,45168,1,,,USAFacts,True,None
2237,26540,"Huntington, IN",Micropolitan Statistical Area,36240,2,,,USAFacts,True,None
2238,26580,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,359228,10,,,USAFacts,True,None
2239,26620,"Huntsville, AL",Metropolitan Statistical Area,462693,115,0.3341036783469881,0.9861584937055167,USAFacts,True,None
2240,26660,"Huntsville, TX",Micropolitan Statistical Area,72480,3,,,USAFacts,True,None
2241,26700,"Huron, SD",Micropolitan Statistical Area,20926,20,0.22789847214898243,0.9448494409523737,USAFacts,True,None
2242,26740,"Hutchinson, KS",Micropolitan Statistical Area,62342,7,,,USAFacts,True,None
2243,26780,"Hutchinson, MN",Micropolitan Statistical Area,35873,0,,,USAFacts,True,None
2244,26820,"Idaho Falls, ID",Metropolitan Statistical Area,148904,4,,,USAFacts,True,None
2245,26860,"Indiana, PA",Micropolitan Statistical Area,84501,2,,,USAFacts,True,None
2246,26900,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,2048703,1152,0.3259640059568493,0.9870834439957052,USAFacts,True,None
2247,26940,"Indianola, MS",Micropolitan Statistical Area,25735,10,,,USAFacts,True,None
2248,26980,"Iowa City, IA",Metropolitan Statistical Area,173401,87,0.12321616560922323,0.995353574029565,USAFacts,True,None
2249,27020,"Iron Mountain, MI-WI",Micropolitan Statistical Area,29704,0,,,USAFacts,True,None
2250,27060,"Ithaca, NY",Metropolitan Statistical Area,102793,66,0.27851496865495723,0.9748414072176268,USAFacts,True,None
2251,27100,"Jackson, MI",Metropolitan Statistical Area,158823,36,,,USAFacts,True,None
2252,27140,"Jackson, MS",Metropolitan Statistical Area,597788,178,0.2650670828359548,0.9778687238304844,USAFacts,True,None
2253,27160,"Jackson, OH",Micropolitan Statistical Area,32384,0,,,USAFacts,True,None
2254,27180,"Jackson, TN",Metropolitan Statistical Area,178254,13,,,USAFacts,True,None
2255,27220,"Jackson, WY-ID",Micropolitan Statistical Area,34721,19,0.20548375908394476,0.9825371047082937,USAFacts,True,None
2256,27260,"Jacksonville, FL",Metropolitan Statistical Area,1534701,262,0.2345488570115772,0.9935884177558553,USAFacts,True,None
2257,27300,"Jacksonville, IL",Micropolitan Statistical Area,38902,4,,,USAFacts,True,None
2258,27340,"Jacksonville, NC",Metropolitan Statistical Area,197683,6,0.12334709103382989,0.8828367507479533,USAFacts,True,None
2259,27380,"Jacksonville, TX",Micropolitan Statistical Area,52592,1,,,USAFacts,True,None
2260,27420,"Jamestown, ND",Micropolitan Statistical Area,20917,0,,,USAFacts,True,None
2261,27460,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,127939,5,,,USAFacts,True,None
2262,27500,"Janesville-Beloit, WI",Metropolitan Statistical Area,163129,15,,,USAFacts,True,None
2263,27530,"Jasper, AL",Micropolitan Statistical Area,63711,31,,,USAFacts,True,None
2264,27540,"Jasper, IN",Micropolitan Statistical Area,54975,2,,,USAFacts,True,None
2265,27600,"Jefferson, GA",Micropolitan Statistical Area,70422,2,,,USAFacts,True,None
2266,27620,"Jefferson City, MO",Metropolitan Statistical Area,151520,41,,,USAFacts,True,None
2267,27660,"Jennings, LA",Micropolitan Statistical Area,31582,3,,,USAFacts,True,None
2268,27700,"Jesup, GA",Micropolitan Statistical Area,29808,0,,,USAFacts,True,None
2269,27740,"Johnson City, TN",Metropolitan Statistical Area,202719,16,,,USAFacts,True,None
2270,27780,"Johnstown, PA",Metropolitan Statistical Area,131730,2,,,USAFacts,True,None
2271,27860,"Jonesboro, AR",Metropolitan Statistical Area,132532,13,,,USAFacts,True,None
2272,27900,"Joplin, MO",Metropolitan Statistical Area,178902,8,,,USAFacts,True,None
2273,27940,"Juneau, AK",Micropolitan Statistical Area,32113,5,,,USAFacts,True,None
2274,27980,"Kahului-Wailuku-Lahaina, HI",Metropolitan Statistical Area,167207,25,,,USAFacts,True,None
2275,28020,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,264870,23,,,USAFacts,True,None
2276,28060,"Kalispell, MT",Micropolitan Statistical Area,102106,9,,,USAFacts,True,None
2277,28100,"Kankakee, IL",Metropolitan Statistical Area,110024,33,,,USAFacts,True,None
2278,28140,"Kansas City, MO-KS",Metropolitan Statistical Area,2143651,410,0.29280641417464154,0.9850422990869505,USAFacts,True,None
2279,28180,"Kapaa, HI",Micropolitan Statistical Area,72133,12,0.16212233479293414,0.801640654137646,USAFacts,True,None
2280,28260,"Kearney, NE",Micropolitan Statistical Area,56159,7,,,USAFacts,True,None
2281,28300,"Keene, NH",Micropolitan Statistical Area,76493,3,,,USAFacts,True,None
2282,28340,"Kendallville, IN",Micropolitan Statistical Area,47532,2,0.035676693117056006,0.6614378277661477,USAFacts,True,None
2283,28380,"Kennett, MO",Micropolitan Statistical Area,29423,6,,,USAFacts,True,None
2284,28420,"Kennewick-Richland, WA",Metropolitan Statistical Area,296224,130,,,USAFacts,True,None
2285,28500,"Kerrville, TX",Micropolitan Statistical Area,52405,0,,,USAFacts,True,None
2286,28540,"Ketchikan, AK",Micropolitan Statistical Area,13918,13,,,USAFacts,True,None
2287,28580,"Key West, FL",Micropolitan Statistical Area,75027,26,,,USAFacts,True,None
2288,28620,"Kill Devil Hills, NC",Micropolitan Statistical Area,36501,0,,,USAFacts,True,None
2289,28660,"Killeen-Temple, TX",Metropolitan Statistical Area,451679,36,0.28242126276943663,0.9471495554524189,USAFacts,True,None
2290,28700,"Kingsport-Bristol, TN-VA",Metropolitan Statistical Area,306616,18,0.17132676342900932,0.8154630851811558,USAFacts,True,None
2291,28740,"Kingston, NY",Metropolitan Statistical Area,178599,189,0.24334817593675873,0.992494072226374,USAFacts,True,None
2292,28780,"Kingsville, TX",Micropolitan Statistical Area,31571,1,,,USAFacts,True,None
2293,28820,"Kinston, NC",Micropolitan Statistical Area,55976,3,,,USAFacts,True,None
2294,28860,"Kirksville, MO",Micropolitan Statistical Area,29938,1,,,USAFacts,True,None
2295,28900,"Klamath Falls, OR",Micropolitan Statistical Area,67653,4,0.06965449608568076,0.7229792562550632,USAFacts,True,None
2296,28940,"Knoxville, TN",Metropolitan Statistical Area,860164,86,0.2716711861615968,0.9866350679017506,USAFacts,True,None
2297,29020,"Kokomo, IN",Metropolitan Statistical Area,82366,13,0.13739486079508598,0.9176691279441406,USAFacts,True,None
2298,29060,"Laconia, NH",Micropolitan Statistical Area,61022,9,,,USAFacts,True,None
2299,29100,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,136808,16,,,USAFacts,True,None
2300,29180,"Lafayette, LA",Metropolitan Statistical Area,489364,128,,,USAFacts,True,None
2301,29200,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,230091,17,,,USAFacts,True,None
